ID,FIR_ID,Accused_ID,Involvement_Type
3159,1960,2146,Primary
3160,1961,2106,Primary
3161,1962,892,Primary
3162,1962,1744,Primary
3163,1963,899,Primary
3164,1963,573,Primary
3165,1964,242,Primary
3166,1965,11,Primary
3167,1966,898,Primary
3168,1967,1879,Primary
3169,1967,1423,Primary
3170,1967,2752,Primary
3171,1968,31,Primary
3172,1969,291,Primary
3173,1970,906,Primary
3174,1971,2825,Primary
3175,1971,780,Accomplice
3176,1971,2129,Accomplice
3177,1972,2478,Primary
3178,1972,2387,Primary
3179,1973,881,Primary
3180,1973,2008,Conspirator
3181,1973,234,Primary
3182,1974,2067,Primary
3183,1974,2541,Accomplice
3184,1975,1821,Primary
3185,1975,948,Abettor
3186,1976,2216,Primary
3187,1977,410,Primary
3188,1977,1211,Primary
3189,1978,1793,Primary
3190,1979,1395,Primary
3191,1979,306,Primary
3192,1979,1688,Primary
3193,1980,2857,Primary
3194,1981,965,Primary
3195,1982,977,Primary
3196,1983,34,Primary
3197,1984,2176,Primary
3198,1985,378,Primary
3199,1985,2180,Accomplice
3200,1986,1992,Primary
3201,1986,1450,Abettor
3202,1987,1567,Primary
3203,1987,28,Accomplice
3204,1988,1944,Primary
3205,1988,367,Conspirator
3206,1989,1869,Primary
3207,1989,1394,Primary
3208,1990,2277,Primary
3209,1991,966,Primary
3210,1991,2168,Primary
3211,1992,2293,Primary
3212,1992,672,Primary
3213,1992,1564,Primary
3214,1993,1070,Primary
3215,1993,408,Accomplice
3216,1994,1081,Primary
3217,1994,1649,Primary
3218,1995,2075,Primary
3219,1996,2648,Primary
3220,1997,2889,Primary
3221,1997,191,Primary
3222,1997,1240,Primary
3223,1998,479,Primary
3224,1999,1478,Primary
3225,2000,61,Primary
3226,2001,931,Primary
3227,2001,102,Accomplice
3228,2001,41,Conspirator
3229,2002,2470,Primary
3230,2002,2219,Abettor
3231,2003,550,Primary
3232,2003,1367,Abettor
3233,2004,2549,Primary
3234,2004,1229,Accomplice
3235,2005,380,Primary
3236,2005,2543,Primary
3237,2006,2537,Primary
3238,2007,2072,Primary
3239,2008,1266,Primary
3240,2009,2304,Primary
3241,2010,2479,Primary
3242,2010,103,Abettor
3243,2011,2605,Primary
3244,2012,2327,Primary
3245,2013,43,Primary
3246,2014,413,Primary
3247,2014,300,Primary
3248,2015,2453,Primary
3249,2015,223,Accomplice
3250,2015,1273,Primary
3251,2016,1487,Primary
3252,2017,310,Primary
3253,2017,981,Accomplice
3254,2017,43,Primary
3255,2018,2357,Primary
3256,2018,1909,Primary
3257,2019,1189,Primary
3258,2019,1320,Primary
3259,2020,599,Primary
3260,2021,920,Primary
3261,2021,2608,Primary
3262,2022,2365,Primary
3263,2022,1310,Primary
3264,2023,2548,Primary
3265,2023,2787,Conspirator
3266,2024,2836,Primary
3267,2025,2589,Primary
3268,2026,1965,Primary
3269,2027,1654,Primary
3270,2027,306,Primary
3271,2028,132,Primary
3272,2029,1055,Primary
3273,2030,2519,Primary
3274,2030,984,Primary
3275,2030,1973,Primary
3276,2031,1860,Primary
3277,2032,466,Primary
3278,2032,130,Primary
3279,2032,1146,Primary
3280,2033,1306,Primary
3281,2033,1646,Primary
3282,2033,1727,Abettor
3283,2034,2955,Primary
3284,2035,753,Primary
3285,2035,1374,Abettor
3286,2035,1665,Primary
3287,2036,1465,Primary
3288,2037,943,Primary
3289,2037,1249,Primary
3290,2038,369,Primary
3291,2038,1631,Primary
3292,2038,2467,Primary
3293,2039,325,Primary
3294,2040,1289,Primary
3295,2041,1748,Primary
3296,2042,512,Primary
3297,2043,36,Primary
3298,2044,2895,Primary
3299,2045,2459,Primary
3300,2045,1783,Primary
3301,2046,2700,Primary
3302,2047,810,Primary
3303,2048,379,Primary
3304,2048,230,Primary
3305,2049,352,Primary
3306,2050,1381,Primary
3307,2050,2314,Primary
3308,2050,1291,Accomplice
3309,2051,57,Primary
3310,2052,164,Primary
3311,2052,145,Conspirator
3312,2053,1473,Primary
3313,2053,1215,Primary
3314,2054,2585,Primary
3315,2054,2986,Accomplice
3316,2054,2129,Abettor
3317,2055,445,Primary
3318,2056,627,Primary
3319,2057,283,Primary
3320,2057,1110,Accomplice
3321,2058,2341,Primary
3322,2059,979,Primary
3323,2060,926,Primary
3324,2061,1228,Primary
3325,2061,100,Primary
3326,2062,170,Primary
3327,2062,1711,Accomplice
3328,2062,444,Primary
3329,2063,1366,Primary
3330,2064,1869,Primary
3331,2064,1904,Primary
3332,2064,879,Primary
3333,2065,568,Primary
3334,2065,59,Primary
3335,2066,493,Primary
3336,2067,1214,Primary
3337,2067,2378,Abettor
3338,2067,860,Accomplice
3339,2068,217,Primary
3340,2069,2744,Primary
3341,2070,2686,Primary
3342,2070,2854,Primary
3343,2071,1773,Primary
3344,2071,777,Primary
3345,2071,2269,Primary
3346,2072,2924,Primary
3347,2072,1173,Primary
3348,2073,2038,Primary
3349,2073,2880,Abettor
3350,2074,217,Primary
3351,2074,935,Accomplice
3352,2075,2448,Primary
3353,2076,2884,Primary
3354,2077,1224,Primary
3355,2077,2882,Accomplice
3356,2077,849,Primary
3357,2078,1501,Primary
3358,2078,104,Accomplice
3359,2078,2290,Abettor
3360,2079,2035,Primary
3361,2079,238,Primary
3362,2080,1899,Primary
3363,2080,1656,Accomplice
3364,2081,2896,Primary
3365,2082,2747,Primary
3366,2082,2120,Accomplice
3367,2083,1422,Primary
3368,2084,2807,Primary
3369,2085,2688,Primary
3370,2086,170,Primary
3371,2086,2782,Primary
3372,2087,2769,Primary
3373,2087,1927,Accomplice
3374,2088,1394,Primary
3375,2089,1343,Primary
3376,2090,1244,Primary
3377,2090,2197,Accomplice
3378,2091,1445,Primary
3379,2092,2853,Primary
3380,2092,1272,Accomplice
3381,2093,768,Primary
3382,2093,2986,Primary
3383,2094,1062,Primary
3384,2095,1526,Primary
3385,2095,512,Accomplice
3386,2095,1337,Accomplice
3387,2096,1817,Primary
3388,2097,558,Primary
3389,2098,2324,Primary
3390,2098,504,Primary
3391,2098,188,Accomplice
3392,2099,1416,Primary
3393,2099,322,Primary
3394,2100,1272,Primary
3395,2100,1477,Primary
3396,2101,1901,Primary
3397,2102,780,Primary
3398,2102,956,Abettor
3399,2103,957,Primary
3400,2103,1647,Accomplice
3401,2104,1953,Primary
3402,2105,2028,Primary
3403,2105,1448,Primary
3404,2106,2185,Primary
3405,2107,1541,Primary
3406,2108,1794,Primary
3407,2108,1692,Conspirator
3408,2108,890,Accomplice
3409,2109,2387,Primary
3410,2109,2201,Primary
3411,2109,737,Accomplice
3412,2110,2366,Primary
3413,2111,2174,Primary
3414,2112,1295,Primary
3415,2112,2194,Accomplice
3416,2113,1869,Primary
3417,2113,1274,Accomplice
3418,2113,1363,Accomplice
3419,2114,2845,Primary
3420,2115,1882,Primary
3421,2115,489,Primary
3422,2116,2926,Primary
3423,2117,2048,Primary
3424,2117,1319,Accomplice
3425,2118,2398,Primary
3426,2119,29,Primary
3427,2120,1058,Primary
3428,2120,400,Primary
3429,2120,2848,Abettor
3430,2121,1067,Primary
3431,2122,1727,Primary
3432,2122,1938,Primary
3433,2122,2329,Primary
3434,2123,1584,Primary
3435,2124,724,Primary
3436,2125,1977,Primary
3437,2125,927,Accomplice
3438,2126,1868,Primary
3439,2127,2032,Primary
3440,2127,2856,Primary
3441,2128,955,Primary
3442,2129,1473,Primary
3443,2130,210,Primary
3444,2131,254,Primary
3445,2131,2246,Conspirator
3446,2132,764,Primary
3447,2133,1559,Primary
3448,2134,2885,Primary
3449,2135,1787,Primary
3450,2135,702,Primary
3451,2135,2902,Primary
3452,2136,2360,Primary
3453,2136,2617,Accomplice
3454,2136,1224,Abettor
3455,2137,33,Primary
3456,2137,1966,Abettor
3457,2137,2455,Primary
3458,2138,1698,Primary
3459,2139,549,Primary
3460,2140,992,Primary
3461,2140,1606,Abettor
3462,2141,2110,Primary
3463,2142,1510,Primary
3464,2143,1704,Primary
3465,2144,2216,Primary
3466,2145,775,Primary
3467,2146,2857,Primary
3468,2147,2744,Primary
3469,2147,2147,Primary
3470,2148,694,Primary
3471,2149,2689,Primary
3472,2149,2963,Primary
3473,2149,799,Accomplice
3474,2150,2257,Primary
3475,2150,452,Accomplice
3476,2151,2204,Primary
3477,2152,2650,Primary
3478,2152,1271,Abettor
3479,2152,2136,Primary
3480,2153,2528,Primary
3481,2153,2754,Primary
3482,2153,618,Primary
3483,2154,688,Primary
3484,2154,1846,Abettor
3485,2155,2938,Primary
3486,2155,1024,Primary
3487,2156,1739,Primary
3488,2156,36,Conspirator
3489,2157,1763,Primary
3490,2158,131,Primary
3491,2159,2459,Primary
3492,2159,1024,Primary
3493,2160,180,Primary
3494,2161,2993,Primary
3495,2162,508,Primary
3496,2163,845,Primary
3497,2164,963,Primary
3498,2165,29,Primary
3499,2165,2052,Conspirator
3500,2166,2493,Primary
3501,2166,806,Primary
3502,2166,2396,Primary
3503,2167,1310,Primary
3504,2167,1247,Primary
3505,2167,2820,Primary
3506,2168,1596,Primary
3507,2169,182,Primary
3508,2169,195,Accomplice
3509,2169,1719,Primary
3510,2170,362,Primary
3511,2171,2863,Primary
3512,2171,1336,Accomplice
3513,2171,973,Primary
3514,2172,2054,Primary
3515,2173,1623,Primary
3516,2173,506,Conspirator
3517,2173,2291,Primary
3518,2174,1929,Primary
3519,2175,1786,Primary
3520,2175,1768,Primary
3521,2175,1456,Primary
3522,2176,1576,Primary
3523,2177,1915,Primary
3524,2177,2489,Primary
3525,2178,356,Primary
3526,2179,2095,Primary
3527,2179,832,Accomplice
3528,2180,1050,Primary
3529,2180,688,Abettor
3530,2180,931,Primary
3531,2181,10,Primary
3532,2182,822,Primary
3533,2183,1002,Primary
3534,2183,2706,Primary
3535,2184,211,Primary
3536,2184,324,Primary
3537,2185,1439,Primary
3538,2186,581,Primary
3539,2187,1841,Primary
3540,2188,53,Primary
3541,2188,495,Accomplice
3542,2188,422,Primary
3543,2189,1471,Primary
3544,2190,1418,Primary
3545,2191,1122,Primary
3546,2191,79,Accomplice
3547,2191,1401,Primary
3548,2192,2054,Primary
3549,2193,937,Primary
3550,2193,2507,Accomplice
3551,2194,1861,Primary
3552,2194,1090,Primary
3553,2194,1132,Primary
3554,2195,1658,Primary
3555,2195,537,Primary
3556,2196,1930,Primary
3557,2196,889,Accomplice
3558,2197,2086,Primary
3559,2197,1159,Conspirator
3560,2197,2777,Conspirator
3561,2198,256,Primary
3562,2199,131,Primary
3563,2200,964,Primary
3564,2201,1302,Primary
3565,2202,2312,Primary
3566,2203,2588,Primary
3567,2204,1293,Primary
3568,2205,552,Primary
3569,2205,1185,Primary
3570,2205,1262,Accomplice
3571,2206,1061,Primary
3572,2207,353,Primary
3573,2208,256,Primary
3574,2208,120,Primary
3575,2209,1941,Primary
3576,2210,1158,Primary
3577,2211,417,Primary
3578,2212,2089,Primary
3579,2212,444,Primary
3580,2213,1484,Primary
3581,2213,610,Primary
3582,2214,2314,Primary
3583,2215,2912,Primary
3584,2216,1310,Primary
3585,2217,977,Primary
3586,2217,1935,Accomplice
3587,2218,1933,Primary
3588,2218,497,Primary
3589,2218,1965,Abettor
3590,2219,1955,Primary
3591,2219,267,Accomplice
3592,2220,2063,Primary
3593,2220,1400,Primary
3594,2221,1381,Primary
3595,2222,2070,Primary
3596,2222,1275,Conspirator
3597,2223,1576,Primary
3598,2223,2626,Primary
3599,2223,848,Accomplice
3600,2224,1308,Primary
3601,2224,1212,Accomplice
3602,2224,112,Accomplice
3603,2225,728,Primary
3604,2225,908,Accomplice
3605,2225,1296,Accomplice
3606,2226,1546,Primary
3607,2227,420,Primary
3608,2228,2067,Primary
3609,2229,337,Primary
3610,2229,108,Accomplice
3611,2230,845,Primary
3612,2231,2775,Primary
3613,2231,153,Primary
3614,2231,2882,Conspirator
3615,2232,2940,Primary
3616,2233,2280,Primary
3617,2233,1524,Primary
3618,2234,24,Primary
3619,2235,51,Primary
3620,2235,2217,Primary
3621,2236,1589,Primary
3622,2237,2350,Primary
3623,2237,75,Accomplice
3624,2238,1438,Primary
3625,2238,225,Primary
3626,2239,1755,Primary
3627,2240,2045,Primary
3628,2241,1633,Primary
3629,2242,2845,Primary
3630,2243,2418,Primary
3631,2244,416,Primary
3632,2245,1060,Primary
3633,2245,1352,Primary
3634,2246,1498,Primary
3635,2246,2049,Accomplice
3636,2247,2677,Primary
3637,2248,2812,Primary
3638,2249,2171,Primary
3639,2250,937,Primary
3640,2251,2162,Primary
3641,2252,602,Primary
3642,2252,2497,Primary
3643,2252,603,Abettor
3644,2253,1244,Primary
3645,2253,2518,Primary
3646,2254,1874,Primary
3647,2255,3,Primary
3648,2256,742,Primary
3649,2257,756,Primary
3650,2257,1049,Abettor
3651,2258,622,Primary
3652,2258,1655,Accomplice
3653,2259,2429,Primary
3654,2259,1078,Primary
3655,2260,2047,Primary
3656,2261,376,Primary
3657,2261,260,Primary
3658,2262,2257,Primary
3659,2263,1422,Primary
3660,2264,1050,Primary
3661,2264,1870,Abettor
3662,2265,193,Primary
3663,2266,1472,Primary
3664,2266,1062,Primary
3665,2267,1900,Primary
3666,2267,1116,Primary
3667,2268,1456,Primary
3668,2268,1885,Accomplice
3669,2269,1621,Primary
3670,2269,1021,Accomplice
3671,2270,256,Primary
3672,2270,1636,Primary
3673,2271,639,Primary
3674,2272,2376,Primary
3675,2273,444,Primary
3676,2273,2616,Abettor
3677,2274,2067,Primary
3678,2274,2732,Accomplice
3679,2275,377,Primary
3680,2276,440,Primary
3681,2277,1257,Primary
3682,2278,1862,Primary
3683,2278,536,Primary
3684,2278,2066,Primary
3685,2279,2221,Primary
3686,2280,2318,Primary
3687,2281,153,Primary
3688,2282,1591,Primary
3689,2282,2663,Primary
3690,2283,2926,Primary
3691,2283,90,Primary
3692,2284,2347,Primary
3693,2284,803,Accomplice
3694,2285,3,Primary
3695,2286,2989,Primary
3696,2287,1732,Primary
3697,2288,247,Primary
3698,2289,942,Primary
3699,2289,688,Primary
3700,2290,1453,Primary
3701,2290,1325,Primary
3702,2290,2571,Conspirator
3703,2291,178,Primary
3704,2292,1856,Primary
3705,2292,391,Primary
3706,2293,2174,Primary
3707,2294,753,Primary
3708,2294,1926,Primary
3709,2295,2459,Primary
3710,2295,1491,Primary
3711,2295,2214,Primary
3712,2296,425,Primary
3713,2296,2785,Primary
3714,2297,1357,Primary
3715,2297,1313,Accomplice
3716,2298,1337,Primary
3717,2298,2319,Primary
3718,2299,561,Primary
3719,2299,501,Accomplice
3720,2300,1726,Primary
3721,2300,571,Abettor
3722,2300,1465,Accomplice
3723,2301,56,Primary
3724,2301,1598,Accomplice
3725,2301,1154,Abettor
3726,2302,986,Primary
3727,2302,898,Abettor
3728,2303,1371,Primary
3729,2303,658,Primary
3730,2303,1526,Primary
3731,2304,1512,Primary
3732,2304,458,Primary
3733,2305,1963,Primary
3734,2305,272,Accomplice
3735,2305,2072,Primary
3736,2306,963,Primary
3737,2307,1478,Primary
3738,2307,884,Primary
3739,2307,2220,Accomplice
3740,2308,805,Primary
3741,2309,2729,Primary
3742,2309,956,Accomplice
3743,2309,1046,Primary
3744,2310,2567,Primary
3745,2311,237,Primary
3746,2312,653,Primary
3747,2313,388,Primary
3748,2314,2589,Primary
3749,2314,2329,Primary
3750,2314,429,Conspirator
3751,2315,1199,Primary
3752,2316,718,Primary
3753,2317,108,Primary
3754,2318,1447,Primary
3755,2318,233,Accomplice
3756,2319,470,Primary
3757,2319,701,Primary
3758,2320,1997,Primary
3759,2320,1732,Primary
3760,2321,2166,Primary
3761,2322,1882,Primary
3762,2322,2805,Accomplice
3763,2323,512,Primary
3764,2324,1122,Primary
3765,2324,619,Primary
3766,2324,717,Primary
3767,2325,2329,Primary
3768,2326,397,Primary
3769,2327,725,Primary
3770,2328,322,Primary
3771,2329,2987,Primary
3772,2330,1757,Primary
3773,2330,1950,Primary
3774,2331,2311,Primary
3775,2331,1358,Primary
3776,2332,2371,Primary
3777,2333,676,Primary
3778,2334,497,Primary
3779,2335,388,Primary
3780,2336,2446,Primary
3781,2336,640,Primary
3782,2336,1490,Primary
3783,2337,2543,Primary
3784,2338,2205,Primary
3785,2338,1875,Accomplice
3786,2339,806,Primary
3787,2340,1641,Primary
3788,2340,1922,Accomplice
3789,2341,761,Primary
3790,2342,1438,Primary
3791,2343,1258,Primary
3792,2343,1660,Primary
3793,2344,293,Primary
3794,2345,1906,Primary
3795,2345,2459,Abettor
3796,2345,906,Primary
3797,2346,517,Primary
3798,2347,2470,Primary
3799,2348,2692,Primary
3800,2349,116,Primary
3801,2350,283,Primary
3802,2351,2945,Primary
3803,2352,2873,Primary
3804,2353,1174,Primary
3805,2354,700,Primary
3806,2355,643,Primary
3807,2355,2355,Accomplice
3808,2356,1763,Primary
3809,2356,2449,Primary
3810,2357,2761,Primary
3811,2358,23,Primary
3812,2359,2360,Primary
3813,2360,726,Primary
3814,2361,2679,Primary
3815,2362,679,Primary
3816,2362,2231,Primary
3817,2363,2416,Primary
3818,2363,1010,Accomplice
3819,2364,2837,Primary
3820,2364,1182,Conspirator
3821,2365,2040,Primary
3822,2366,50,Primary
3823,2366,1010,Primary
3824,2366,1112,Primary
3825,2367,905,Primary
3826,2367,2556,Primary
3827,2367,2442,Primary
3828,2368,1661,Primary
3829,2368,219,Accomplice
3830,2368,2208,Primary
3831,2369,2897,Primary
3832,2370,2710,Primary
3833,2371,1441,Primary
3834,2371,305,Primary
3835,2372,1243,Primary
3836,2373,1555,Primary
3837,2373,1538,Primary
3838,2373,1886,Primary
3839,2374,2238,Primary
3840,2375,2934,Primary
3841,2375,1014,Conspirator
3842,2376,2456,Primary
3843,2377,1468,Primary
3844,2378,36,Primary
3845,2379,876,Primary
3846,2379,1679,Accomplice
3847,2379,324,Accomplice
3848,2380,2031,Primary
3849,2381,935,Primary
3850,2382,1528,Primary
3851,2383,1122,Primary
3852,2384,557,Primary
3853,2384,1623,Accomplice
3854,2385,1124,Primary
3855,2385,1336,Primary
3856,2385,2498,Accomplice
3857,2386,1439,Primary
3858,2386,33,Conspirator
3859,2386,1922,Accomplice
3860,2387,2990,Primary
3861,2388,564,Primary
3862,2388,108,Primary
3863,2388,1558,Primary
3864,2389,1868,Primary
3865,2390,1608,Primary
3866,2391,1950,Primary
3867,2392,283,Primary
3868,2392,2925,Primary
3869,2392,2135,Accomplice
3870,2393,1107,Primary
3871,2394,561,Primary
3872,2394,2788,Primary
3873,2395,2508,Primary
3874,2396,802,Primary
3875,2397,80,Primary
3876,2398,1108,Primary
3877,2398,1604,Primary
3878,2398,215,Abettor
3879,2399,2907,Primary
3880,2400,95,Primary
3881,2400,598,Primary
3882,2401,1509,Primary
3883,2402,1464,Primary
3884,2403,1532,Primary
3885,2403,1939,Accomplice
3886,2403,119,Primary
3887,2404,782,Primary
3888,2405,2690,Primary
3889,2405,935,Primary
3890,2406,1383,Primary
3891,2406,2260,Accomplice
3892,2407,199,Primary
3893,2408,284,Primary
3894,2408,2432,Primary
3895,2408,1948,Abettor
3896,2409,2253,Primary
3897,2410,2477,Primary
3898,2410,2806,Accomplice
3899,2411,2773,Primary
3900,2411,2290,Accomplice
3901,2411,2735,Primary
3902,2412,393,Primary
3903,2413,2417,Primary
3904,2414,279,Primary
3905,2414,929,Accomplice
3906,2415,1174,Primary
3907,2415,932,Primary
3908,2415,1895,Primary
3909,2416,592,Primary
3910,2417,2832,Primary
3911,2418,2075,Primary
3912,2418,2689,Primary
3913,2419,2178,Primary
3914,2420,2907,Primary
3915,2420,394,Abettor
3916,2421,2042,Primary
3917,2421,1298,Conspirator
3918,2422,454,Primary
3919,2423,1648,Primary
3920,2424,282,Primary
3921,2425,1577,Primary
3922,2425,2608,Primary
3923,2426,584,Primary
3924,2427,1555,Primary
3925,2427,293,Primary
3926,2428,1931,Primary
3927,2429,406,Primary
3928,2429,745,Primary
3929,2430,1288,Primary
3930,2430,2560,Primary
3931,2431,474,Primary
3932,2431,1628,Primary
3933,2432,2126,Primary
3934,2432,954,Primary
3935,2432,1886,Abettor
3936,2433,562,Primary
3937,2434,1280,Primary
3938,2435,807,Primary
3939,2436,172,Primary
3940,2436,1841,Accomplice
3941,2437,1500,Primary
3942,2437,2528,Abettor
3943,2438,333,Primary
3944,2439,2585,Primary
3945,2440,365,Primary
3946,2441,2363,Primary
3947,2441,2677,Primary
3948,2442,1217,Primary
3949,2443,1493,Primary
3950,2444,2361,Primary
3951,2444,629,Primary
3952,2445,1848,Primary
3953,2446,2706,Primary
3954,2446,519,Primary
3955,2447,143,Primary
3956,2448,1452,Primary
3957,2448,2289,Primary
3958,2449,2710,Primary
3959,2449,2269,Primary
3960,2450,1388,Primary
3961,2451,2214,Primary
3962,2451,2569,Primary
3963,2451,1903,Conspirator
3964,2452,1038,Primary
3965,2452,2212,Primary
3966,2453,2938,Primary
3967,2454,981,Primary
3968,2455,593,Primary
3969,2455,697,Primary
3970,2456,221,Primary
3971,2457,1479,Primary
3972,2457,2448,Abettor
3973,2458,857,Primary
3974,2458,2084,Accomplice
3975,2459,1827,Primary
3976,2459,944,Primary
3977,2460,2727,Primary
3978,2460,2337,Accomplice
3979,2460,802,Primary
3980,2461,2636,Primary
3981,2461,2129,Accomplice
3982,2461,2658,Primary
3983,2462,846,Primary
3984,2463,733,Primary
3985,2464,2154,Primary
3986,2464,1004,Accomplice
3987,2465,124,Primary
3988,2466,845,Primary
3989,2467,1179,Primary
3990,2467,1050,Accomplice
3991,2467,2205,Accomplice
3992,2468,2845,Primary
3993,2469,703,Primary
3994,2469,2348,Accomplice
3995,2470,494,Primary
3996,2471,1070,Primary
3997,2471,2074,Accomplice
3998,2472,2137,Primary
3999,2472,2906,Accomplice
4000,2473,874,Primary
4001,2474,523,Primary
4002,2475,2182,Primary
4003,2475,2417,Primary
4004,2475,1983,Primary
4005,2476,86,Primary
4006,2477,1553,Primary
4007,2478,1552,Primary
4008,2479,1396,Primary
4009,2480,1513,Primary
4010,2481,913,Primary
4011,2481,1725,Abettor
4012,2482,1228,Primary
4013,2482,2045,Accomplice
4014,2483,998,Primary
4015,2484,1513,Primary
4016,2485,588,Primary
4017,2486,2596,Primary
4018,2486,411,Accomplice
4019,2487,2276,Primary
4020,2488,2587,Primary
4021,2489,1823,Primary
4022,2489,576,Accomplice
4023,2490,564,Primary
4024,2490,2945,Primary
4025,2490,1801,Primary
4026,2491,461,Primary
4027,2492,2786,Primary
4028,2492,2588,Accomplice
4029,2493,1325,Primary
4030,2494,871,Primary
4031,2495,1488,Primary
4032,2496,959,Primary
4033,2497,1739,Primary
4034,2497,2872,Accomplice
4035,2498,549,Primary
